t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
229.94,1136,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,50.88300543142848,False,20.553272247314453,17.987794876098633,-30.096818923950195,,,,54.62,False,,,"{""telemetry"": 1.8, ""graph"": 155.9}",True,2218.4,False,False,True,,"{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Frente y rumbo al waypoint despejados.""}",22,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
230.155,1137,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,50.685908012868516,False,20.66253089904785,18.165199279785156,-30.125211715698242,,,,54.63,False,,,"{""telemetry"": 1.0, ""graph"": 171.6}",True,2218.4,False,False,True,,"{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Frente y rumbo al waypoint despejados.""}",22,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
230.343,1138,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,50.53473697534463,False,20.730106353759766,18.27499771118164,-30.11885643005371,,,,54.63,False,,,"{""telemetry"": 1.1, ""graph"": 159.2}",True,2218.4,False,False,True,,"{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Frente y rumbo al waypoint despejados.""}",22,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
230.553,1139,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,50.41839931409439,False,20.791318893432617,18.37450408935547,-30.10176658630371,,,,54.63,False,,,"{""telemetry"": 0.7, ""graph"": 169.3}",True,2218.4,False,False,True,,"{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Frente y rumbo al waypoint despejados.""}",22,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
230.749,1140,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,50.33241570802303,False,20.832332611083984,18.441225051879883,-30.081979751586914,,,,54.64,False,,,"{""telemetry"": 1.5, ""graph"": 163.9}",True,2218.4,False,False,True,,"{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Frente y rumbo al waypoint despejados.""}",22,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
230.944,1141,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,50.267045393135525,False,20.861162185668945,18.488115310668945,-30.061737060546875,,,,54.64,False,,,"{""telemetry"": 1.5, ""graph"": 158.5}",True,2218.4,False,False,True,,"{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Frente y rumbo al waypoint despejados.""}",22,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
231.149,1142,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,50.21887999798042,False,20.8852481842041,18.527301788330078,-30.038286209106445,,,,54.64,False,,,"{""telemetry"": 0.9, ""graph"": 163.8}",True,2218.4,False,False,True,,"{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Frente y rumbo al waypoint despejados.""}",22,,0.0,,0.114,False,0.0,,0.114,False,0.0,,0.114,False
231.345,1143,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,50.18280118908392,False,20.90463638305664,18.5588436126709,-30.01650619506836,,,,54.64,False,,,"{""telemetry"": 0.9, ""graph"": 160.1}",True,2218.4,False,False,True,,"{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Frente y rumbo al waypoint despejados.""}",22,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
231.602,1144,slm,TOWNSIM_INI,1,deliberative,EVADIR_IZQUIERDA,1,50.15579687088742,False,20.917707443237305,18.58012580871582,-30.01572608947754,,,,54.64,False,,,"{""telemetry"": 0.9, ""graph"": 180.8}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.0,,0.067,False,0.0,,0.067,False,0.0,,0.067,False
231.806,1145,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,1,50.134322718282036,False,20.929887771606445,18.599836349487305,-30.015962600708008,,,,54.35,False,,,"{""telemetry"": 0.8, ""graph"": 200.8}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
231.971,1146,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,1,50.1148841118915,False,20.943531036376953,18.620342254638672,-30.02048683166504,,,,52.96,False,,,"{""telemetry"": 1.3, ""graph"": 162.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
232.101,1147,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,1,50.07757805963828,False,20.969348907470703,18.657732009887695,-30.02706527709961,,,,50.84,False,,,"{""telemetry"": 1.3, ""graph"": 91.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
232.328,1148,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,1,50.01575959057018,False,21.016475677490234,18.725032806396484,-30.03302764892578,,,,47.85,False,,,"{""telemetry"": 1.6, ""graph"": 118.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
232.533,1149,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,1,49.93380908292814,False,21.072589874267578,18.80474281311035,-30.03618049621582,,,,44.92,False,,,"{""telemetry"": 1.0, ""graph"": 123.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
232.723,1150,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,49.833373265295826,False,21.13314437866211,18.890546798706055,-30.03769302368164,,,,42.14,False,,,"{""telemetry"": 1.4, ""graph"": 112.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
232.911,1151,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,49.72133671793565,False,21.19902992248535,18.98350715637207,-30.033872604370117,,,,39.57,False,,,"{""telemetry"": 1.2, ""graph"": 99.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
233.123,1152,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,49.58523203281096,False,21.314115524291992,19.121501922607422,-30.0748291015625,,,,37.54,False,,,"{""telemetry"": 1.0, ""graph"": 112.0}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
233.366,1153,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,49.37909210869134,False,21.460708618164062,19.273508071899414,-30.1143856048584,,,,36.35,False,,,"{""telemetry"": 0.9, ""graph"": 154.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
233.603,1154,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,49.109555781877205,False,21.697729110717773,19.49796485900879,-30.145774841308594,,,,35.32,False,,,"{""telemetry"": 1.9, ""graph"": 189.4}",False,,,,,,,,,0.0,,0.065,False,0.0,,0.065,False,0.0,,0.065,False
233.799,1155,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,48.78329602004781,False,21.991270065307617,19.753480911254883,-30.173097610473633,,,,34.47,False,,,"{""telemetry"": 0.8, ""graph"": 185.9}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
233.973,1156,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,48.40063739026342,False,22.26277732849121,19.977041244506836,-30.186683654785156,,,,33.92,False,,,"{""telemetry"": 1.0, ""graph"": 159.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
234.166,1157,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,47.96432147493411,False,22.60209846496582,20.244897842407227,-30.19443702697754,,,,33.39,False,,,"{""telemetry"": 1.6, ""graph"": 151.4}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
234.393,1158,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,47.49739870936538,False,23.036468505859375,20.57577896118164,-30.197052001953125,,,,32.83,False,,,"{""telemetry"": 1.2, ""graph"": 178.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
234.589,1159,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,1,46.994580706806275,False,23.44371795654297,20.87809944152832,-30.19638442993164,,,,32.37,False,,,"{""telemetry"": 1.0, ""graph"": 173.6}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
234.796,1160,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,46.477774071366234,False,23.836872100830078,21.1630916595459,-30.1950740814209,,,,32.05,False,,,"{""telemetry"": 0.8, ""graph"": 181.2}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.014,6.68,0.15,False,0.014,1.84,0.15,False,0.009,1.43,0.15,False
234.981,1161,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,45.94487743112363,False,24.256582260131836,21.459684371948242,-30.191864013671875,,,,31.69,False,,,"{""telemetry"": 0.8, ""graph"": 165.5}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.0,,0.075,False,0.0,,0.075,False,0.0,,0.075,False
235.177,1162,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,45.41291923922004,False,24.694673538208008,21.763225555419922,-30.257831573486328,,,,31.39,False,,,"{""telemetry"": 1.3, ""graph"": 160.7}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
235.365,1163,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,44.976554174922505,False,24.998720169067383,21.972278594970703,-30.35086441040039,,,,31.33,False,,,"{""telemetry"": 0.9, ""graph"": 147.7}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
235.62,1164,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,44.627978240008886,False,25.289642333984375,22.171924591064453,-30.43764877319336,,,,31.33,False,,,"{""telemetry"": 1.1, ""graph"": 202.3}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.0,,0.119,False,0.0,,0.119,False,0.0,,0.119,False
235.828,1165,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,44.355308431291974,False,25.498374938964844,22.315134048461914,-30.48685646057129,,,,31.34,False,,,"{""telemetry"": 1.3, ""graph"": 203.7}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.016,2.51,0.177,False,0.014,0.72,0.177,False,0.01,2.12,0.177,False
236.012,1166,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,44.1458590978757,False,25.6324462890625,22.407150268554688,-30.510351181030273,,,,31.35,False,,,"{""telemetry"": 0.9, ""graph"": 181.3}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.016,2.57,0.272,False,0.015,0.69,0.272,False,0.001,2.26,0.272,False
236.199,1167,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,43.99508203276005,False,25.747846603393555,22.48638153076172,-30.520368576049805,,,,31.36,False,,,"{""telemetry"": 1.2, ""graph"": 168.1}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
236.401,1168,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,43.87992539197643,False,25.833736419677734,22.545360565185547,-30.504945755004883,,,,31.36,False,,,"{""telemetry"": 0.8, ""graph"": 170.0}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
236.653,1169,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,43.7914426200365,False,25.901798248291016,22.592117309570312,-30.48308753967285,,,,31.36,False,,,"{""telemetry"": 1.3, ""graph"": 220.9}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.006,4.09,0.3,False,0.006,1.63,0.3,False,0.004,4.49,0.3,False
236.871,1170,slm,TOWNSIM_INI,1,deliberative,FRENAR,1,43.718510007564426,False,25.95114517211914,22.626018524169922,-30.46527862548828,,,,31.37,False,,,"{""telemetry"": 0.9, ""graph"": 213.3}",True,2463.7,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: BLOQUEADO (ocupacion=3%, TTC=2.4s)
- CENTRO: BLOQUEADO (ocupacion=1%, TTC=0.4s)
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 53.0m hacia Izquierda (-16°)
- Altitud actual: 29.8m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- GANAR_ALTURA: Δdist_waypoint=-0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""EVADIR_IZQUIERDA"", ""rationale"": ""Frente bloqueado, pero vía transversal visible a la izquierda.""}",23,photo-20260903T153134.777Z.png,0.005,4.38,0.3,False,0.002,2.18,0.3,False,0.004,5.84,0.3,False
237.096,1171,slm,TOWNSIM_INI,1,deliberative,MANTENER_RUMBO,1,43.66845775697193,False,25.984817504882812,22.649160385131836,-30.4649600982666,,,,31.37,False,,,"{""telemetry"": 1.4, ""graph"": 184.2}",True,2246.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_1_AVENIDA_ESTE): 46.5m hacia Frente (-1°)
- Altitud actual: 30.2m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Frente despejado, rumbo al waypoint.""}",24,photo-20260903T153140.589Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
237.262,1172,slm,TOWNSIM_INI,1,evasive,EVADIR_IZQUIERDA,1,43.6314135071739,False,26.008134841918945,22.665157318115234,-30.462020874023438,,,,31.37,False,,,"{""telemetry"": 0.8, ""graph"": 162.8}",False,,,,,,,,,0.002,12.01,0.222,False,0.001,3.95,0.222,False,0.003,10.64,0.222,False
237.486,1173,slm,TOWNSIM_INI,1,girar_90,GIRAR_90,1,43.586110776402975,False,26.076770782470703,22.70850944519043,-30.494842529296875,,,,31.22,False,,,"{""telemetry"": 1.0, ""graph"": 184.6}",False,,,,,,,,,0.0,0.73,0.617,True,0.0,0.26,0.617,True,0.0,0.74,0.617,True
237.721,1174,slm,TOWNSIM_INI,1,evasive,GIRAR_90,1,43.47397689771393,False,26.22016143798828,22.79715919494629,-30.481660842895508,,,,30.16,False,,,"{""telemetry"": 1.1, ""graph"": 220.1}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
237.902,1175,slm,TOWNSIM_INI,1,evasive,GIRAR_90,1,43.307924537977605,False,26.336599349975586,22.868879318237305,-30.481861114501953,,,,31.51,False,,,"{""telemetry"": 1.4, ""graph"": 177.5}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
